Date,User,Message
2020-04-12 17:34:29,"임연지","https://m.cafe.daum.net/SoulDresser/FLTB/237430?svc=kakaotalkTab"
2020-04-12 17:34:37,"임연지","똥꼬"
2020-04-12 20:14:54,"❤❤빵꿍❤❤","사진"
2020-04-12 20:15:13,"임연지","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-04-12 22:17:05,"임연지","잘가세여"
2020-04-12 22:17:11,"임연지","이모티콘"
2020-04-12 22:17:35,"❤❤빵꿍❤❤","넹구구"
2020-04-12 22:17:37,"❤❤빵꿍❤❤","갑네당"
2020-04-12 22:17:48,"임연지","고마씁네다"
2020-04-12 22:19:51,"❤❤빵꿍❤❤","어빵구"
2020-04-12 22:19:54,"❤❤빵꿍❤❤","뭔가"
2020-04-12 22:19:56,"임연지","내렸솝네다"
2020-04-12 22:19:57,"임연지","호여여"
2020-04-12 22:19:59,"❤❤빵꿍❤❤","4호선이 빠를것 같아서"
2020-04-12 22:20:03,"❤❤빵꿍❤❤","4호산탓동"
2020-04-12 22:20:04,"임연지","호여"
2020-04-12 22:20:06,"임연지","맞네영"
2020-04-12 22:20:10,"❤❤빵꿍❤❤","넹궁이"
2020-04-12 22:20:23,"임연지","5분빨러"
2020-04-12 22:20:29,"❤❤빵꿍❤❤","넹궁이"
2020-04-12 22:20:38,"임연지","고려려"
2020-04-12 22:20:44,"임연지","이모티콘"
2020-04-12 22:23:31,"❤❤빵꿍❤❤","넹구이"
2020-04-12 22:23:33,"❤❤빵꿍❤❤","이모티콘"
2020-04-12 22:31:56,"임연지","징구이 곧도차쿠해여"
2020-04-12 22:31:56,"임연지","이모티콘"
2020-04-12 22:39:40,"임연지","도착똥꼬~"
2020-04-12 22:42:08,"임연지","사진"
2020-04-12 22:42:13,"임연지","엄마가 할머니댁에서"
2020-04-12 22:42:19,"임연지","가져온꽃이에영"
2020-04-12 22:42:21,"❤❤빵꿍❤❤","호영"
2020-04-12 22:42:26,"❤❤빵꿍❤❤","고라고몬"
2020-04-12 22:42:30,"❤❤빵꿍❤❤","오빵구 지굼"
2020-04-12 22:42:33,"❤❤빵꿍❤❤","충무로"
2020-04-12 22:42:36,"임연지","호영"
2020-04-12 22:42:42,"임연지","빨랑구 가버럈넹"
2020-04-12 22:42:50,"임연지","이모티콘"
2020-04-12 22:42:51,"❤❤빵꿍❤❤","안적 멀엇어요"
2020-04-12 22:42:52,"❤❤빵꿍❤❤","ㅋㅋ"
2020-04-12 22:43:02,"임연지","호여 ㅋㅋ"
2020-04-12 22:43:08,"임연지","이꽃 복숭아꽃이래여"
2020-04-12 22:49:27,"❤❤빵꿍❤❤","나도 복숭아 묵을애"
2020-04-12 22:49:29,"❤❤빵꿍❤❤","헤헤헤"
2020-04-12 22:58:01,"임연지","호요영"
2020-04-12 22:58:02,"임연지","ㅋㅋㅋ"
2020-04-12 23:01:41,"❤❤빵꿍❤❤","임바쿠"
2020-04-12 23:01:49,"임연지","가쥬아ㅏㅏㅏ"
2020-04-12 23:02:09,"❤❤빵꿍❤❤","무해여여"
2020-04-12 23:02:15,"❤❤빵꿍❤❤","타이가킹그?"
2020-04-12 23:02:17,"임연지","징구이 이제 과제할라구"
2020-04-12 23:02:18,"임연지","호여"
2020-04-12 23:02:18,"임연지","ㅋㅋㅋㅋ"
2020-04-12 23:02:24,"❤❤빵꿍❤❤","아하"
2020-04-12 23:02:25,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-04-12 23:02:31,"임연지","ㅋㅋㅋㅋ"
2020-04-12 23:02:32,"❤❤빵꿍❤❤","알겠덩꼬냉시"
2020-04-12 23:02:36,"임연지","이모티콘"
2020-04-12 23:02:55,"임연지","https://youtu.be/hrzLY8O4jt0"
2020-04-12 23:42:29,"❤❤빵꿍❤❤","무행구요"
2020-04-12 23:42:43,"임연지","사진"
2020-04-12 23:42:47,"임연지","넹구"
2020-04-12 23:42:53,"임연지","이모티콘"
2020-04-12 23:42:59,"❤❤빵꿍❤❤","넹궁이"
2020-04-12 23:43:01,"❤❤빵꿍❤❤","홧팅구요"
2020-04-12 23:43:06,"임연지","빵꾸이느요?"
2020-04-12 23:43:10,"임연지","무해여여??"
2020-04-12 23:43:13,"❤❤빵꿍❤❤","잘라공"
2020-04-12 23:43:17,"임연지","호여"
2020-04-12 23:43:18,"❤❤빵꿍❤❤","졸려요"
2020-04-12 23:43:18,"임연지","맞넹"
2020-04-12 23:43:23,"임연지","피곤하것구먼울빵꾸이"
2020-04-12 23:43:29,"임연지","온농구 자거라요~"
2020-04-12 23:43:30,"❤❤빵꿍❤❤","넹구이"
2020-04-12 23:43:33,"❤❤빵꿍❤❤","알겠동꾜"
2020-04-12 23:43:33,"임연지","이모티콘"
2020-04-12 23:43:35,"임연지","이모티콘"
2020-04-12 23:43:36,"❤❤빵꿍❤❤","이모티콘"
2020-04-12 23:43:36,"❤❤빵꿍❤❤","이모티콘"
2020-04-12 23:43:38,"임연지","이모티콘"
2020-04-12 23:43:39,"❤❤빵꿍❤❤","이모티콘"
2020-04-12 23:43:42,"임연지","이모티콘"
2020-04-12 23:43:42,"❤❤빵꿍❤❤","이모티콘"
2020-04-12 23:43:44,"임연지","이모티콘"
2020-04-12 23:43:45,"❤❤빵꿍❤❤","이모티콘"
2020-04-12 23:43:45,"❤❤빵꿍❤❤","이모티콘"
2020-04-12 23:43:46,"임연지","이모티콘"
2020-04-12 23:43:47,"❤❤빵꿍❤❤","이모티콘"
2020-04-12 23:43:48,"임연지","이모티콘"
2020-04-12 23:43:49,"임연지","이모티콘"
2020-04-12 23:43:50,"임연지","이모티콘"
2020-04-12 23:43:52,"❤❤빵꿍❤❤","이모티콘"
2020-04-12 23:43:52,"임연지","이모티콘"
2020-04-13 03:21:46,"임연지","잡네다 사랑뿍"
2020-04-13 08:05:13,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-04-13 08:05:19,"❤❤빵꿍❤❤","왤케 늦게 잣엉"
2020-04-13 10:11:22,"임연지","넹구"
2020-04-13 10:11:26,"임연지","이모티콘"
2020-04-13 12:41:24,"임연지","징구이는 지검"
2020-04-13 12:41:28,"임연지","과제중그"
2020-04-13 13:14:38,"임연지","수업중그"
2020-04-13 13:14:42,"임연지","빵꾸이 바쁭가"
2020-04-13 13:14:47,"임연지","화이팅구하세여"
2020-04-13 13:14:47,"❤❤빵꿍❤❤","응ㅋㅋㅋ"
2020-04-13 13:14:49,"임연지","ㅗ혀여ㅕㅕ"
2020-04-13 13:14:50,"❤❤빵꿍❤❤","바쁘다"
2020-04-13 13:14:52,"임연지","호여ㅕㅇㅇ"
2020-04-13 13:14:58,"임연지","오키 화이팅뽕~~"
2020-04-13 13:15:02,"임연지","헤헤"
2020-04-13 13:15:05,"❤❤빵꿍❤❤","ㅗ늘 ㅗ바뻐"
2020-04-13 13:15:09,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-04-13 13:15:11,"임연지","ㅗ려"
2020-04-13 13:15:12,"임연지","ㅋㅋㅋㅋㅋ"
2020-04-13 13:15:16,"❤❤빵꿍❤❤","ㅗ"
2020-04-13 13:15:18,"임연지","호여"
2020-04-13 13:15:20,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋ"
2020-04-13 13:15:23,"임연지","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-04-13 13:15:30,"❤❤빵꿍❤❤","시간 금방갓다"
2020-04-13 13:15:31,"❤❤빵꿍❤❤","ㅋㅋㅋㅋ"
2020-04-13 13:15:39,"임연지","언넝 퇴근 가즈아ㅏ"
2020-04-13 13:15:41,"임연지","ㅋㅋㅋ"
2020-04-13 13:15:46,"임연지","점심그 맛나게 무라~"
2020-04-13 13:15:46,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋ"
2020-04-13 13:15:54,"❤❤빵꿍❤❤","연지는 무묵농"
2020-04-13 13:15:57,"임연지","먼나여"
2020-04-13 13:16:05,"❤❤빵꿍❤❤","응 맛나게 묵어"
2020-04-13 13:16:06,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋㅋㅋ"
2020-04-13 13:16:10,"임연지","우웅 맛있겠제"
2020-04-13 13:16:12,"임연지","뿍"
2020-04-13 13:16:14,"임연지","ㅋㅋ"
2020-04-13 13:16:45,"❤❤빵꿍❤❤","넹궁"
2020-04-13 13:17:03,"임연지","이모티콘"
2020-04-13 14:14:40,"❤❤빵꿍❤❤","밥묵습네다"
2020-04-13 14:14:49,"임연지","맛나게 묵으세여"
2020-04-13 14:14:54,"❤❤빵꿍❤❤","넹궁궁"
2020-04-13 14:14:55,"임연지","무묵습네까"
2020-04-13 14:15:02,"❤❤빵꿍❤❤","소내장탕"
2020-04-13 14:15:03,"❤❤빵꿍❤❤","ㅋㅋㅋㅋ"
2020-04-13 14:15:04,"임연지","호여ㅕ"
2020-04-13 14:15:05,"❤❤빵꿍❤❤","맛나긋제"
2020-04-13 14:15:07,"임연지","완전"
2020-04-13 14:15:13,"임연지","징구스타일"
2020-04-13 14:15:15,"임연지","과 반대"
2020-04-13 14:15:16,"임연지","ㅋㅋ"
2020-04-13 15:06:14,"❤❤빵꿍❤❤","잘뭇다"
2020-04-13 15:15:09,"임연지","이모티콘"
2020-04-13 18:06:39,"임연지","빵꾸이 고생햤덩"
2020-04-13 18:06:41,"임연지","이모티콘"
2020-04-13 18:10:20,"❤❤빵꿍❤❤","궁궁 웅"
2020-04-13 18:10:22,"❤❤빵꿍❤❤","헤헤"
2020-04-13 18:31:20,"임연지","징구이는 지검요"
2020-04-13 18:31:26,"임연지","애덜만나로가고있솝네당"
2020-04-13 18:31:37,"❤❤빵꿍❤❤","어데로 갑네깡"
2020-04-13 18:31:38,"임연지","이모티콘"
2020-04-13 18:31:43,"임연지","동역사로다가"
2020-04-13 18:31:45,"임연지","갑네당"
2020-04-13 18:31:47,"임연지","이모티콘"
2020-04-13 18:31:54,"❤❤빵꿍❤❤","동역사에서 어데로갑네꺼"
2020-04-13 18:32:03,"임연지","칭구 자취집으로다가 갑네당"
2020-04-13 18:32:07,"❤❤빵꿍❤❤","아니 무신역"
2020-04-13 18:32:08,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-04-13 18:32:13,"임연지","호용"
2020-04-13 18:32:16,"❤❤빵꿍❤❤","호여"
2020-04-13 18:32:19,"❤❤빵꿍❤❤","무여"
2020-04-13 18:32:24,"임연지","동역사에내립니당"
2020-04-13 18:32:26,"임연지","호여"
2020-04-13 18:32:34,"❤❤빵꿍❤❤","거기나 나온다구?"
2020-04-13 18:32:35,"❤❤빵꿍❤❤","ㅋㅋ"
2020-04-13 18:32:35,"임연지","뭐요"
2020-04-13 18:32:35,"임연지","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-04-13 18:32:42,"임연지","호여?"
2020-04-13 18:32:45,"❤❤빵꿍❤❤","호여?"
2020-04-13 18:32:46,"❤❤빵꿍❤❤","무여"
2020-04-13 18:32:49,"임연지","무여"
2020-04-13 18:32:51,"❤❤빵꿍❤❤","무여"
2020-04-13 18:32:54,"❤❤빵꿍❤❤","아니뭐"
2020-04-13 18:33:03,"임연지","빵꾸가 왜나와여"
2020-04-13 18:33:08,"임연지","호여"
2020-04-13 18:33:09,"❤❤빵꿍❤❤","아니"
2020-04-13 18:33:10,"❤❤빵꿍❤❤","오트"
2020-04-13 18:33:11,"❤❤빵꿍❤❤","오타"
2020-04-13 18:33:17,"❤❤빵꿍❤❤","거기서 나가는거냐규"
2020-04-13 18:33:22,"❤❤빵꿍❤❤","목적지가 어디냐구"
2020-04-13 18:33:27,"임연지","목적징구는"
2020-04-13 18:33:29,"임연지","동역사"
2020-04-13 18:33:32,"임연지","충발징구는"
2020-04-13 18:33:34,"임연지","낙성대"
2020-04-13 18:33:37,"임연지","호여영ㅎㅎ"
2020-04-13 18:33:42,"❤❤빵꿍❤❤","지곰 낙성대?"
2020-04-13 18:33:47,"임연지","넹궁댕똥꼬"
2020-04-13 18:33:51,"임연지","인자곧 사당구"
2020-04-13 18:33:51,"❤❤빵꿍❤❤","그러곰"
2020-04-13 18:33:55,"임연지","넹궁이~"
2020-04-13 18:33:56,"임연지","이모티콘"
2020-04-13 18:33:59,"❤❤빵꿍❤❤","웅그요"
2020-04-13 18:34:04,"임연지","빵꾹"
2020-04-13 18:34:12,"임연지","저녀쿠무묵냥"
2020-04-13 18:34:15,"임연지","난 핏짜"
2020-04-13 18:34:17,"임연지","이모티콘"
2020-04-13 18:34:20,"임연지","후훗"
2020-04-13 18:34:22,"❤❤빵꿍❤❤","맛나겟다"
2020-04-13 18:34:25,"❤❤빵꿍❤❤","나는 멀랑"
2020-04-13 18:34:26,"❤❤빵꿍❤❤","집뱁"
2020-04-13 18:34:32,"임연지","고러고멍"
2020-04-13 18:34:54,"❤❤빵꿍❤❤","넹구"
2020-04-13 18:37:32,"임연지","이모티콘"
2020-04-13 18:37:43,"임연지","징구이 막차안놓치게 조심그하고 집갈게영"
2020-04-13 18:37:46,"임연지","이모티콘"
2020-04-13 18:37:50,"❤❤빵꿍❤❤","그려여"
2020-04-13 18:37:54,"❤❤빵꿍❤❤","꼭 그래야혀"
2020-04-13 18:37:59,"임연지","이모티콘"
2020-04-13 18:38:09,"❤❤빵꿍❤❤","이모티콘"
2020-04-13 18:38:13,"임연지","징구 그때"
2020-04-13 18:38:21,"임연지","막차놓쳐가꼬"
2020-04-13 18:38:26,"임연지","버스타고집갔덩"
2020-04-13 18:38:28,"임연지","이모티콘"
2020-04-13 18:38:31,"임연지","헤헤"
2020-04-13 18:38:43,"❤❤빵꿍❤❤","이모티콘"
2020-04-13 18:38:52,"임연지","헿"
2020-04-13 18:40:49,"❤❤빵꿍❤❤","이모티콘"
2020-04-13 18:41:04,"임연지","이모티콘"
2020-04-13 20:41:55,"❤❤빵꿍❤❤","이모티콘"
2020-04-13 20:41:59,"❤❤빵꿍❤❤","재밋똥꼬?"
2020-04-13 22:37:12,"임연지","징구이"
2020-04-13 22:37:17,"임연지","폰 충전똥꼬했더"
2020-04-13 22:37:21,"임연지","이제 집간다요~"
2020-04-13 22:37:35,"❤❤빵꿍❤❤","호여똥"
2020-04-13 22:37:39,"❤❤빵꿍❤❤","알겠똥꼬"
2020-04-13 22:44:57,"임연지","징구집가는중그"
2020-04-13 22:50:59,"임연지","징구이 쟈철그탔더여"
2020-04-13 22:51:03,"임연지","이모티콘"
2020-04-13 22:51:20,"임연지","재밌똥꼬였더여"
2020-04-13 22:51:20,"임연지","이모티콘"
2020-04-13 22:51:49,"❤❤빵꿍❤❤","지검 성훈이랑 플스중그"
2020-04-13 22:51:51,"❤❤빵꿍❤❤","이만그"
2020-04-13 22:52:23,"임연지","호여영ㄱ"
2020-04-13 22:52:26,"임연지","잼겠더"
2020-04-13 22:52:40,"❤❤빵꿍❤❤","넹구잉"
2020-04-13 22:52:44,"임연지","무심겜?"
2020-04-13 22:52:54,"임연지","궁금쑤"
2020-04-13 22:55:24,"❤❤빵꿍❤❤","언차티드4"
2020-04-13 22:55:30,"임연지","호여여여"
2020-04-13 22:55:33,"임연지","잼게해여영"
2020-04-13 22:55:37,"임연지","이모티콘"
2020-04-13 23:29:16,"❤❤빵꿍❤❤","집갓농"
2020-04-13 23:29:31,"임연지","지검요"
2020-04-13 23:29:47,"임연지","거의다왔더여"
2020-04-13 23:29:48,"임연지","이모티콘"
2020-04-13 23:29:48,"임연지","깔꼬롬하제"
2020-04-13 23:33:54,"❤❤빵꿍❤❤","넹구웅"
2020-04-13 23:34:06,"❤❤빵꿍❤❤","언넝가즈아 가서 자즈어"
2020-04-13 23:34:11,"임연지","네넹"
2020-04-13 23:34:12,"임연지","이모티콘"
2020-04-13 23:34:39,"임연지","겜다혔어?"
2020-04-13 23:34:45,"❤❤빵꿍❤❤","웅구 누웟덩"
2020-04-13 23:34:55,"❤❤빵꿍❤❤","오빵구는 브롤구중"
2020-04-13 23:35:23,"❤❤빵꿍❤❤","사진"
2020-04-13 23:35:32,"❤❤빵꿍❤❤","이번에나온 신캐떳덩"
2020-04-13 23:35:33,"❤❤빵꿍❤❤","헤헤"
2020-04-13 23:35:38,"❤❤빵꿍❤❤","개이걱"
2020-04-13 23:35:39,"❤❤빵꿍❤❤","덕"
2020-04-13 23:36:07,"임연지","호여여여여여"
2020-04-13 23:36:24,"임연지","대박구인거아녀??"
2020-04-13 23:36:39,"임연지","징구는 도차쿠"
2020-04-13 23:44:19,"❤❤빵꿍❤❤","넹구웅이"
2020-04-13 23:46:18,"임연지","이모티콘"
2020-04-14 00:20:28,"임연지","호여"
2020-04-14 00:20:37,"임연지","빵꿍이 잡네까~"
2020-04-14 00:20:45,"❤❤빵꿍❤❤","안잡네다"
2020-04-14 00:20:48,"❤❤빵꿍❤❤","잘라용"
2020-04-14 00:20:51,"임연지","언넝자세여~"
2020-04-14 00:20:53,"임연지","ㅋㅋㅋㅋ"
2020-04-14 00:21:02,"임연지","빵꾹"
2020-04-14 00:21:08,"임연지","빵꾸 무했더"
2020-04-14 00:21:48,"❤❤빵꿍❤❤","브롤 상자깟동"
2020-04-14 00:21:54,"임연지","오때"
2020-04-14 00:21:56,"❤❤빵꿍❤❤","좋은거 2개나왓엉"
2020-04-14 00:21:58,"❤❤빵꿍❤❤","헤헷"
2020-04-14 00:21:59,"임연지","호려려려"
2020-04-14 00:22:02,"❤❤빵꿍❤❤","꿀잠각"
2020-04-14 00:22:03,"임연지","잘해부럿네"
2020-04-14 00:22:05,"임연지","ㅋㅋㅋㅋㅋㅋㅋ"
2020-04-14 00:22:09,"❤❤빵꿍❤❤","데헷"
2020-04-14 00:22:13,"임연지","언넝자자꿀잠그~"
2020-04-14 00:22:15,"임연지","이모티콘"
2020-04-14 00:22:18,"❤❤빵꿍❤❤","넹구구"
2020-04-14 00:22:18,"임연지","오궁"
2020-04-14 00:22:18,"❤❤빵꿍❤❤","자자"
2020-04-14 00:22:25,"임연지","이모티콘"
2020-04-14 00:22:26,"임연지","이모티콘"
2020-04-14 00:22:27,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:28,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:30,"임연지","이모티콘"
2020-04-14 00:22:31,"임연지","이모티콘"
2020-04-14 00:22:31,"임연지","이모티콘"
2020-04-14 00:22:33,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:36,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:37,"임연지","이모티콘"
2020-04-14 00:22:37,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:37,"임연지","이모티콘"
2020-04-14 00:22:39,"임연지","이모티콘"
2020-04-14 00:22:40,"임연지","이모티콘"
2020-04-14 00:22:41,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:43,"임연지","이모티콘"
2020-04-14 00:22:44,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:44,"임연지","이모티콘"
2020-04-14 00:22:45,"임연지","이모티콘"
2020-04-14 00:22:45,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:48,"임연지","이모티콘"
2020-04-14 00:22:48,"임연지","이모티콘"
2020-04-14 00:22:49,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:52,"임연지","이모티콘"
2020-04-14 00:22:53,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:53,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:54,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:55,"임연지","이모티콘"
2020-04-14 00:22:55,"임연지","이모티콘"
2020-04-14 00:22:56,"임연지","이모티콘"
2020-04-14 00:22:57,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 00:22:58,"임연지","이모티콘"
2020-04-14 09:12:58,"임연지","이모티콘"
2020-04-14 10:36:22,"임연지","궁징이오늘학교안갈래여여영어ㅓ어"
2020-04-14 10:50:09,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 10:50:21,"임연지","데헷~"
2020-04-14 10:50:25,"임연지","ㅋㅋㅋㅋㅋㅋ"
2020-04-14 10:50:34,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 10:50:38,"임연지","넹궁댕똥꼬"
2020-04-14 10:50:51,"임연지","징구이지검 수업중그방구"
2020-04-14 10:50:58,"❤❤빵꿍❤❤","아넹구"
2020-04-14 10:51:00,"❤❤빵꿍❤❤","홧팅구"
2020-04-14 10:51:16,"임연지","넹궁댕이"
2020-04-14 10:51:23,"임연지","빵꾸이도 화이팅뽕하세여"
2020-04-14 11:48:06,"임연지","징구이 수업그끝났더ㅕㅇ"
2020-04-14 11:48:18,"임연지","멜렁그"
2020-04-14 11:48:22,"임연지","헿"
2020-04-14 11:57:25,"❤❤빵꿍❤❤","넹군"
2020-04-14 11:57:32,"임연지","이모티콘"
2020-04-14 11:57:36,"임연지","빵꾸"
2020-04-14 11:57:38,"❤❤빵꿍❤❤","화이팅"
2020-04-14 11:57:39,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-04-14 11:57:43,"임연지","호여"
2020-04-14 11:57:51,"임연지","빵꾸이이잉"
2020-04-14 11:58:04,"임연지","이모티콘"
2020-04-14 11:58:15,"임연지","ㅎㅎ"
2020-04-14 11:59:11,"❤❤빵꿍❤❤","넹구구구"
2020-04-14 13:44:18,"임연지","징구이 조검잤더여"
2020-04-14 13:44:29,"임연지","빵꾸이 사랑행"
2020-04-14 13:44:31,"임연지","이모티콘"
2020-04-14 13:58:28,"❤❤빵꿍❤❤","ㅋㅋㅋㅋ"
2020-04-14 13:58:50,"❤❤빵꿍❤❤","갑분사"
2020-04-14 13:58:51,"❤❤빵꿍❤❤","ㅎ헤"
2020-04-14 14:20:35,"임연지","이모티콘"
2020-04-14 16:35:49,"임연지","빵꾸얌"
2020-04-14 16:35:50,"임연지","헤헤"
2020-04-14 16:37:13,"❤❤빵꿍❤❤","냉구"
2020-04-14 16:37:16,"❤❤빵꿍❤❤","진궁"
2020-04-14 16:38:31,"임연지","빵꾸"
2020-04-14 16:38:35,"임연지","사랑해~"
2020-04-14 16:38:37,"임연지","이모티콘"
2020-04-14 16:38:41,"임연지","이모티콘"
2020-04-14 16:38:44,"❤❤빵꿍❤❤","나두 징구이 사랑행요"
2020-04-14 16:38:45,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 16:38:47,"임연지","이모티콘"
2020-04-14 16:38:51,"임연지","ㅋㅋㅋ헤헤"
2020-04-14 16:38:55,"임연지","징구이방곰"
2020-04-14 16:39:02,"임연지","학교 108리더스라는거이있는디"
2020-04-14 16:39:09,"임연지","그거 온라인면접그봤더여"
2020-04-14 16:39:12,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 16:39:15,"임연지","고냥 무난하게 본듯요"
2020-04-14 16:39:20,"임연지","이모티콘"
2020-04-14 16:39:21,"❤❤빵꿍❤❤","좋은거요?"
2020-04-14 16:39:24,"임연지","먼나여"
2020-04-14 16:39:35,"임연지","나중에 자소서쓸일있으면"
2020-04-14 16:39:40,"임연지","한줄장도쓸수있겠지"
2020-04-14 16:39:42,"임연지","ㅋㅋㅋㅋㅋㅋ"
2020-04-14 16:40:04,"❤❤빵꿍❤❤","한줄?한장?"
2020-04-14 16:40:07,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-04-14 16:40:12,"임연지","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-04-14 16:40:18,"임연지","한줄장도"
2020-04-14 16:40:19,"임연지","ㅋㅋㅋㅋㅋ"
2020-04-14 16:40:30,"임연지","헤헷"
2020-04-14 16:40:31,"❤❤빵꿍❤❤","폰트를 크게 하려나보넹"
2020-04-14 16:40:35,"임연지","ㅋㅋㅋㅋㅋㅋㅋ"
2020-04-14 16:40:37,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋ"
2020-04-14 16:40:46,"임연지","꿍꾸이"
2020-04-14 16:40:50,"❤❤빵꿍❤❤","넹구"
2020-04-14 16:40:53,"임연지","버고싶어여"
2020-04-14 16:40:55,"임연지","이모티콘"
2020-04-14 16:41:00,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 16:41:14,"임연지","그럼이만"
2020-04-14 16:41:18,"❤❤빵꿍❤❤","넹구"
2020-04-14 16:41:19,"❤❤빵꿍❤❤","이만"
2020-04-14 16:41:20,"임연지","이모티콘"
2020-04-14 16:41:21,"임연지","ㅋㅋㅋㅋ"
2020-04-14 16:41:30,"임연지","징구 아까"
2020-04-14 16:41:33,"❤❤빵꿍❤❤","이모티콘"
2020-04-14 16:41:34,"임연지","타이가킹그"
2020-04-14 16:41:36,"임연지","보다가 잤더"
2020-04-14 16:41:37,"❤❤빵꿍❤❤","웅구ㅜㄱ"
2020-04-14 16:41:38,"❤❤빵꿍❤❤","ㅋㅋㅋㅋ"
2020-04-14 16:41:40,"임연지","꿀잠그~"
2020-04-14 16:41:42,"❤❤빵꿍❤❤","그래서 잣고마"
2020-04-14 16:41:42,"임연지","헿ㅋㅋㅋㅋㅋ"
2020-04-14 16:41:43,"❤❤빵꿍❤❤","ㅋㅋㅋㅋ"
2020-04-14 16:41:44,"❤❤빵꿍❤❤","헤헷"
2020-04-14 16:41:48,"임연지","아닝구"
2020-04-14 16:41:51,"임연지","졸린디봉게"
2020-04-14 16:41:54,"임연지","자붓더"
2020-04-14 16:41:57,"❤❤빵꿍❤❤","ㅋㅋㅋㅋ"
2020-04-14 16:41:58,"임연지","영어라가지고"
2020-04-14 16:42:00,"임연지","잠솔솔"
2020-04-14 16:42:05,"❤❤빵꿍❤❤","근디 그거"
2020-04-14 16:42:07,"임연지","우웅"
2020-04-14 16:42:11,"임연지","더빙도있남"
2020-04-14 16:42:24,"임연지","그거뭐시요?"
2020-04-14 16:42:26,"❤❤빵꿍❤❤","진짜 미국에서 화제가 되긴햇나봐"
2020-04-14 16:42:30,"임연지","왜요여영?"
2020-04-14 16:42:34,"❤❤빵꿍❤❤","트럼프로 연설중에 언급햇데"
2020-04-14 16:42:35,"❤❤빵꿍❤❤","도"
2020-04-14 16:42:36,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-04-14 16:42:40,"임연지","와"
2020-04-14 16:42:42,"임연지","ㅋㅋㅋㅋ"
2020-04-14 16:42:48,"❤❤빵꿍❤❤","코로나 관련 연설하다가"
2020-04-14 16:42:49,"임연지","뭐래 재밌대?"
2020-04-14 16:42:51,"임연지","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-04-14 16:42:53,"❤❤빵꿍❤❤","기자가 물어봉게"
2020-04-14 16:42:58,"❤❤빵꿍❤❤","알고잇다하더라"
2020-04-14 16:43:06,"임연지","규제하려나인자"
2020-04-14 16:43:11,"❤❤빵꿍❤❤","도람푸가 넷플릭스 꿀잼이래"
2020-04-14 16:43:14,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋㅋ"
2020-04-14 16:43:16,"임연지","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-04-14 16:43:43,"❤❤빵꿍❤❤","트럼프도 그런 리얼리티 프로그램찍엇었엇자네"
2020-04-14 16:43:43,"❤❤빵꿍❤❤","ㅋㅋ"
2020-04-14 16:43:49,"❤❤빵꿍❤❤","옛날에"
2020-04-14 16:43:54,"임연지","아그래?"
2020-04-14 16:43:56,"임연지","먼디?"
2020-04-14 16:44:17,"❤❤빵꿍❤❤","잘은 몬낭"
2020-04-14 16:44:17,"❤❤빵꿍❤❤","ㅋㅋ"
2020-04-14 16:44:23,"임연지","고량?"
2020-04-14 16:44:25,"임연지","호영"
2020-04-14 16:44:29,"임연지","이모티콘"
2020-04-14 16:44:37,"임연지","이모티콘"
2020-04-14 16:47:08,"❤❤빵꿍❤❤","이모티콘"
